2025-11-14 18:22:01.953 | INFO     | __main__:log_results:110 - num_trainval: 250
2025-11-14 18:22:01.954 | INFO     | __main__:log_results:110 - is_random_sample: True
2025-11-14 18:22:01.954 | INFO     | __main__:log_results:110 - which_FeatureAugmentation: 3
2025-11-14 18:22:01.954 | INFO     | __main__:log_results:110 - FeatureAugmentation_Runs: 2
2025-11-14 18:22:01.954 | INFO     | __main__:log_results:110 - x_transformer_type: standardize
2025-11-14 18:22:01.954 | INFO     | __main__:log_results:110 - y_transformer_type: standardize
2025-11-14 18:22:01.954 | INFO     | __main__:log_results:110 - num_trainval_slice: 40
2025-11-14 18:22:01.954 | INFO     | __main__:log_results:110 - EPOCH: 500
2025-11-14 18:22:01.954 | INFO     | __main__:log_results:110 - exp_name: DGP05_SciGP_Far2
2025-11-14 18:22:01.954 | INFO     | __main__:log_results:110 - random_round_num: 1
2025-11-14 18:22:01.954 | INFO     | __main__:log_results:113 - Pt_in [Pa] | explained_variance_score: 0.527570
2025-11-14 18:22:01.954 | INFO     | __main__:log_results:113 - Pt_in [Pa] | r2_score: 0.524977
2025-11-14 18:22:01.954 | INFO     | __main__:log_results:113 - Pt_in [Pa] | d2_absolute_error_score: 0.372679
2025-11-14 18:22:01.954 | INFO     | __main__:log_results:113 - Pt_in [Pa] | d2_pinball_score: 0.372679
2025-11-14 18:22:01.954 | INFO     | __main__:log_results:113 - Pt_in [Pa] | d2_tweedie_score: 0.524977
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_absolute_error: 0.509460
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_in [Pa] | median_absolute_error: 0.270244
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_squared_error: 0.572393
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_in [Pa] | rmse: 0.756567
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_squared_log_error: 0.089868
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_in [Pa] | rmsle: 0.299779
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_absolute_percentage_error: 0.930148
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_in [Pa] | max_error: 3.043082
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_pinball_loss(alpha=0.5): 0.254730
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_poisson_deviance: nan
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_gamma_deviance: nan
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_tweedie_deviance(power=0.0): 0.572393
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_out [Pa] | explained_variance_score: 1.000000
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_out [Pa] | r2_score: 1.000000
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_out [Pa] | d2_absolute_error_score: 0.999981
2025-11-14 18:22:01.955 | INFO     | __main__:log_results:113 - Pt_out [Pa] | d2_pinball_score: 0.999981
2025-11-14 18:22:01.956 | INFO     | __main__:log_results:113 - Pt_out [Pa] | d2_tweedie_score: 1.000000
2025-11-14 18:22:01.956 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_absolute_error: 0.478218
2025-11-14 18:22:01.956 | INFO     | __main__:log_results:113 - Pt_out [Pa] | median_absolute_error: 0.392530
2025-11-14 18:22:01.956 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_squared_error: 0.372138
2025-11-14 18:22:01.956 | INFO     | __main__:log_results:113 - Pt_out [Pa] | rmse: 0.610031
2025-11-14 18:22:01.956 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_squared_log_error: 0.000000
2025-11-14 18:22:01.956 | INFO     | __main__:log_results:113 - Pt_out [Pa] | rmsle: 0.000016
2025-11-14 18:22:01.956 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_absolute_percentage_error: 0.000011
2025-11-14 18:22:01.956 | INFO     | __main__:log_results:113 - Pt_out [Pa] | max_error: 1.973668
