2025-11-14 21:06:27.078 | INFO     | __main__:log_results:110 - num_trainval: 200
2025-11-14 21:06:27.079 | INFO     | __main__:log_results:110 - is_random_sample: True
2025-11-14 21:06:27.079 | INFO     | __main__:log_results:110 - which_FeatureAugmentation: 3
2025-11-14 21:06:27.079 | INFO     | __main__:log_results:110 - FeatureAugmentation_Runs: 2
2025-11-14 21:06:27.080 | INFO     | __main__:log_results:110 - x_transformer_type: standardize
2025-11-14 21:06:27.080 | INFO     | __main__:log_results:110 - y_transformer_type: standardize
2025-11-14 21:06:27.081 | INFO     | __main__:log_results:110 - num_trainval_slice: 40
2025-11-14 21:06:27.081 | INFO     | __main__:log_results:110 - EPOCH: 500
2025-11-14 21:06:27.081 | INFO     | __main__:log_results:110 - exp_name: DGP05_SciGP_Far2_v2
2025-11-14 21:06:27.082 | INFO     | __main__:log_results:110 - random_round_num: 1
2025-11-14 21:06:27.083 | INFO     | __main__:log_results:113 - Pt_in [Pa] | explained_variance_score: 0.837429
2025-11-14 21:06:27.083 | INFO     | __main__:log_results:113 - Pt_in [Pa] | r2_score: 0.833319
2025-11-14 21:06:27.083 | INFO     | __main__:log_results:113 - Pt_in [Pa] | d2_absolute_error_score: 0.597144
2025-11-14 21:06:27.083 | INFO     | __main__:log_results:113 - Pt_in [Pa] | d2_pinball_score: 0.597144
2025-11-14 21:06:27.084 | INFO     | __main__:log_results:113 - Pt_in [Pa] | d2_tweedie_score: 0.833319
2025-11-14 21:06:27.084 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_absolute_error: 0.366082
2025-11-14 21:06:27.084 | INFO     | __main__:log_results:113 - Pt_in [Pa] | median_absolute_error: 0.269562
2025-11-14 21:06:27.084 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_squared_error: 0.240974
2025-11-14 21:06:27.084 | INFO     | __main__:log_results:113 - Pt_in [Pa] | rmse: 0.490891
2025-11-14 21:06:27.085 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_squared_log_error: 0.096714
2025-11-14 21:06:27.085 | INFO     | __main__:log_results:113 - Pt_in [Pa] | rmsle: 0.310989
2025-11-14 21:06:27.085 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_absolute_percentage_error: 1.006806
2025-11-14 21:06:27.085 | INFO     | __main__:log_results:113 - Pt_in [Pa] | max_error: 1.536251
2025-11-14 21:06:27.085 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_pinball_loss(alpha=0.5): 0.183041
2025-11-14 21:06:27.085 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_poisson_deviance: nan
2025-11-14 21:06:27.086 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_gamma_deviance: nan
2025-11-14 21:06:27.086 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_tweedie_deviance(power=0.0): 0.240974
2025-11-14 21:06:27.086 | INFO     | __main__:log_results:113 - Pt_out [Pa] | explained_variance_score: 1.000000
2025-11-14 21:06:27.086 | INFO     | __main__:log_results:113 - Pt_out [Pa] | r2_score: 1.000000
