2025-11-14 20:56:57.618 | INFO     | __main__:log_results:110 - num_trainval: 50
2025-11-14 20:56:57.619 | INFO     | __main__:log_results:110 - is_random_sample: True
2025-11-14 20:56:57.619 | INFO     | __main__:log_results:110 - which_FeatureAugmentation: 3
2025-11-14 20:56:57.619 | INFO     | __main__:log_results:110 - FeatureAugmentation_Runs: 2
2025-11-14 20:56:57.620 | INFO     | __main__:log_results:110 - x_transformer_type: standardize
2025-11-14 20:56:57.620 | INFO     | __main__:log_results:110 - y_transformer_type: standardize
2025-11-14 20:56:57.620 | INFO     | __main__:log_results:110 - num_trainval_slice: 40
2025-11-14 20:56:57.620 | INFO     | __main__:log_results:110 - EPOCH: 500
2025-11-14 20:56:57.620 | INFO     | __main__:log_results:110 - exp_name: DGP05_SciGP_Far2_v2
2025-11-14 20:56:57.620 | INFO     | __main__:log_results:110 - random_round_num: 5
2025-11-14 20:56:57.621 | INFO     | __main__:log_results:113 - Pt_in [Pa] | explained_variance_score: 0.445982
2025-11-14 20:56:57.621 | INFO     | __main__:log_results:113 - Pt_in [Pa] | r2_score: 0.440826
2025-11-14 20:56:57.621 | INFO     | __main__:log_results:113 - Pt_in [Pa] | d2_absolute_error_score: 0.266439
2025-11-14 20:56:57.621 | INFO     | __main__:log_results:113 - Pt_in [Pa] | d2_pinball_score: 0.266439
2025-11-14 20:56:57.621 | INFO     | __main__:log_results:113 - Pt_in [Pa] | d2_tweedie_score: 0.440826
2025-11-14 20:56:57.621 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_absolute_error: 0.566389
2025-11-14 20:56:57.622 | INFO     | __main__:log_results:113 - Pt_in [Pa] | median_absolute_error: 0.475381
2025-11-14 20:56:57.622 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_squared_error: 0.515203
2025-11-14 20:56:57.622 | INFO     | __main__:log_results:113 - Pt_in [Pa] | rmse: 0.717776
2025-11-14 20:56:57.622 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_squared_log_error: 0.102988
2025-11-14 20:56:57.622 | INFO     | __main__:log_results:113 - Pt_in [Pa] | rmsle: 0.320918
2025-11-14 20:56:57.622 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_absolute_percentage_error: 2.550846
2025-11-14 20:56:57.622 | INFO     | __main__:log_results:113 - Pt_in [Pa] | max_error: 1.858922
2025-11-14 20:56:57.623 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_pinball_loss(alpha=0.5): 0.283194
2025-11-14 20:56:57.623 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_poisson_deviance: nan
2025-11-14 20:56:57.623 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_gamma_deviance: nan
2025-11-14 20:56:57.623 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_tweedie_deviance(power=0.0): 0.515203
2025-11-14 20:56:57.623 | INFO     | __main__:log_results:113 - Pt_out [Pa] | explained_variance_score: 1.000000
2025-11-14 20:56:57.623 | INFO     | __main__:log_results:113 - Pt_out [Pa] | r2_score: 1.000000
2025-11-14 20:56:57.623 | INFO     | __main__:log_results:113 - Pt_out [Pa] | d2_absolute_error_score: 0.999972
2025-11-14 20:56:57.624 | INFO     | __main__:log_results:113 - Pt_out [Pa] | d2_pinball_score: 0.999972
2025-11-14 20:56:57.624 | INFO     | __main__:log_results:113 - Pt_out [Pa] | d2_tweedie_score: 1.000000
2025-11-14 20:56:57.624 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_absolute_error: 0.713104
2025-11-14 20:56:57.624 | INFO     | __main__:log_results:113 - Pt_out [Pa] | median_absolute_error: 0.530065
2025-11-14 20:56:57.624 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_squared_error: 0.884878
2025-11-14 20:56:57.624 | INFO     | __main__:log_results:113 - Pt_out [Pa] | rmse: 0.940679
2025-11-14 20:56:57.624 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_squared_log_error: 0.000000
2025-11-14 20:56:57.625 | INFO     | __main__:log_results:113 - Pt_out [Pa] | rmsle: 0.000035
2025-11-14 20:56:57.625 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_absolute_percentage_error: 0.000020
2025-11-14 20:56:57.625 | INFO     | __main__:log_results:113 - Pt_out [Pa] | max_error: 2.710860
2025-11-14 20:56:57.625 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_pinball_loss(alpha=0.5): 0.356552
2025-11-14 20:56:57.625 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_poisson_deviance: 0.000027
2025-11-14 20:56:57.626 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_gamma_deviance: 0.000000
2025-11-14 20:56:57.626 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_tweedie_deviance(power=0.0): 0.884878
2025-11-14 20:56:57.626 | INFO     | __main__:log_results:113 - Torque [N m] | explained_variance_score: 0.998527
2025-11-14 20:56:57.626 | INFO     | __main__:log_results:113 - Torque [N m] | r2_score: 0.998514
2025-11-14 20:56:57.626 | INFO     | __main__:log_results:113 - Torque [N m] | d2_absolute_error_score: 0.962539
2025-11-14 20:56:57.626 | INFO     | __main__:log_results:113 - Torque [N m] | d2_pinball_score: 0.962539
2025-11-14 20:56:57.626 | INFO     | __main__:log_results:113 - Torque [N m] | d2_tweedie_score: 0.998514
2025-11-14 20:56:57.627 | INFO     | __main__:log_results:113 - Torque [N m] | mean_absolute_error: 0.071056
2025-11-14 20:56:57.627 | INFO     | __main__:log_results:113 - Torque [N m] | median_absolute_error: 0.052170
2025-11-14 20:56:57.627 | INFO     | __main__:log_results:113 - Torque [N m] | mean_squared_error: 0.008657
2025-11-14 20:56:57.627 | INFO     | __main__:log_results:113 - Torque [N m] | rmse: 0.093045
2025-11-14 20:56:57.627 | INFO     | __main__:log_results:113 - Torque [N m] | mean_squared_log_error: 0.000489
2025-11-14 20:56:57.627 | INFO     | __main__:log_results:113 - Torque [N m] | rmsle: 0.022113
2025-11-14 20:56:57.628 | INFO     | __main__:log_results:113 - Torque [N m] | mean_absolute_percentage_error: 0.022521
2025-11-14 20:56:57.628 | INFO     | __main__:log_results:113 - Torque [N m] | max_error: 0.246914
2025-11-14 20:56:57.628 | INFO     | __main__:log_results:113 - Torque [N m] | mean_pinball_loss(alpha=0.5): 0.035528
2025-11-14 20:56:57.628 | INFO     | __main__:log_results:113 - Torque [N m] | mean_poisson_deviance: 0.002599
2025-11-14 20:56:57.628 | INFO     | __main__:log_results:113 - Torque [N m] | mean_gamma_deviance: 0.001093
2025-11-14 20:56:57.628 | INFO     | __main__:log_results:113 - Torque [N m] | mean_tweedie_deviance(power=0.0): 0.008657
2025-11-14 20:56:57.628 | INFO     | __main__:log_results:113 - Efficiency [%] | explained_variance_score: 0.962140
2025-11-14 20:56:57.629 | INFO     | __main__:log_results:113 - Efficiency [%] | r2_score: 0.956706
2025-11-14 20:56:57.629 | INFO     | __main__:log_results:113 - Efficiency [%] | d2_absolute_error_score: 0.858671
2025-11-14 20:56:57.629 | INFO     | __main__:log_results:113 - Efficiency [%] | d2_pinball_score: 0.858671
2025-11-14 20:56:57.629 | INFO     | __main__:log_results:113 - Efficiency [%] | d2_tweedie_score: 0.956706
2025-11-14 20:56:57.629 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_absolute_error: 1.493984
2025-11-14 20:56:57.629 | INFO     | __main__:log_results:113 - Efficiency [%] | median_absolute_error: 0.829507
2025-11-14 20:56:57.630 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_squared_error: 6.848365
2025-11-14 20:56:57.630 | INFO     | __main__:log_results:113 - Efficiency [%] | rmse: 2.616938
2025-11-14 20:56:57.630 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_squared_log_error: 0.001650
2025-11-14 20:56:57.630 | INFO     | __main__:log_results:113 - Efficiency [%] | rmsle: 0.040616
2025-11-14 20:56:57.630 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_absolute_percentage_error: 0.021285
2025-11-14 20:56:57.630 | INFO     | __main__:log_results:113 - Efficiency [%] | max_error: 12.449406
2025-11-14 20:56:57.631 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_pinball_loss(alpha=0.5): 0.746992
2025-11-14 20:56:57.631 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_poisson_deviance: 0.109629
2025-11-14 20:56:57.631 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_gamma_deviance: 0.001778
2025-11-14 20:56:57.631 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_tweedie_deviance(power=0.0): 6.848365
