2025-11-14 18:06:21.271 | INFO     | __main__:log_results:110 - num_trainval: 50
2025-11-14 18:06:21.272 | INFO     | __main__:log_results:110 - is_random_sample: True
2025-11-14 18:06:21.272 | INFO     | __main__:log_results:110 - which_FeatureAugmentation: 3
2025-11-14 18:06:21.272 | INFO     | __main__:log_results:110 - FeatureAugmentation_Runs: 2
2025-11-14 18:06:21.273 | INFO     | __main__:log_results:110 - x_transformer_type: standardize
2025-11-14 18:06:21.273 | INFO     | __main__:log_results:110 - y_transformer_type: standardize
2025-11-14 18:06:21.273 | INFO     | __main__:log_results:110 - num_trainval_slice: 40
2025-11-14 18:06:21.273 | INFO     | __main__:log_results:110 - EPOCH: 500
2025-11-14 18:06:21.274 | INFO     | __main__:log_results:110 - exp_name: DGP05_SciGP_Far2
2025-11-14 18:06:21.274 | INFO     | __main__:log_results:110 - random_round_num: 5
2025-11-14 18:06:21.274 | INFO     | __main__:log_results:113 - Pt_in [Pa] | explained_variance_score: 0.431206
2025-11-14 18:06:21.274 | INFO     | __main__:log_results:113 - Pt_in [Pa] | r2_score: 0.360169
2025-11-14 18:06:21.275 | INFO     | __main__:log_results:113 - Pt_in [Pa] | d2_absolute_error_score: 0.284172
2025-11-14 18:06:21.275 | INFO     | __main__:log_results:113 - Pt_in [Pa] | d2_pinball_score: 0.284172
2025-11-14 18:06:21.275 | INFO     | __main__:log_results:113 - Pt_in [Pa] | d2_tweedie_score: 0.360169
2025-11-14 18:06:21.275 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_absolute_error: 0.661503
2025-11-14 18:06:21.275 | INFO     | __main__:log_results:113 - Pt_in [Pa] | median_absolute_error: 0.402710
2025-11-14 18:06:21.275 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_squared_error: 0.811733
2025-11-14 18:06:21.275 | INFO     | __main__:log_results:113 - Pt_in [Pa] | rmse: 0.900962
2025-11-14 18:06:21.276 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_squared_log_error: 0.147807
2025-11-14 18:06:21.276 | INFO     | __main__:log_results:113 - Pt_in [Pa] | rmsle: 0.384456
2025-11-14 18:06:21.276 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_absolute_percentage_error: 0.487200
2025-11-14 18:06:21.276 | INFO     | __main__:log_results:113 - Pt_in [Pa] | max_error: 2.484341
2025-11-14 18:06:21.276 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_pinball_loss(alpha=0.5): 0.330752
2025-11-14 18:06:21.276 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_poisson_deviance: 0.830842
2025-11-14 18:06:21.277 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_gamma_deviance: 1.519630
2025-11-14 18:06:21.277 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_tweedie_deviance(power=0.0): 0.811733
2025-11-14 18:06:21.277 | INFO     | __main__:log_results:113 - Pt_out [Pa] | explained_variance_score: 1.000000
2025-11-14 18:06:21.277 | INFO     | __main__:log_results:113 - Pt_out [Pa] | r2_score: 1.000000
2025-11-14 18:06:21.277 | INFO     | __main__:log_results:113 - Pt_out [Pa] | d2_absolute_error_score: 0.999967
2025-11-14 18:06:21.278 | INFO     | __main__:log_results:113 - Pt_out [Pa] | d2_pinball_score: 0.999967
2025-11-14 18:06:21.278 | INFO     | __main__:log_results:113 - Pt_out [Pa] | d2_tweedie_score: 1.000000
2025-11-14 18:06:21.278 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_absolute_error: 0.825035
2025-11-14 18:06:21.278 | INFO     | __main__:log_results:113 - Pt_out [Pa] | median_absolute_error: 0.451406
2025-11-14 18:06:21.278 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_squared_error: 1.850843
2025-11-14 18:06:21.278 | INFO     | __main__:log_results:113 - Pt_out [Pa] | rmse: 1.360457
2025-11-14 18:06:21.279 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_squared_log_error: 0.000000
2025-11-14 18:06:21.279 | INFO     | __main__:log_results:113 - Pt_out [Pa] | rmsle: 0.000023
2025-11-14 18:06:21.279 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_absolute_percentage_error: 0.000015
2025-11-14 18:06:21.279 | INFO     | __main__:log_results:113 - Pt_out [Pa] | max_error: 6.886466
2025-11-14 18:06:21.279 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_pinball_loss(alpha=0.5): 0.412518
2025-11-14 18:06:21.279 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_poisson_deviance: 0.000025
2025-11-14 18:06:21.280 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_gamma_deviance: 0.000000
2025-11-14 18:06:21.280 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_tweedie_deviance(power=0.0): 1.850843
2025-11-14 18:06:21.280 | INFO     | __main__:log_results:113 - Torque [N m] | explained_variance_score: 0.997736
2025-11-14 18:06:21.280 | INFO     | __main__:log_results:113 - Torque [N m] | r2_score: 0.997608
2025-11-14 18:06:21.281 | INFO     | __main__:log_results:113 - Torque [N m] | d2_absolute_error_score: 0.961919
2025-11-14 18:06:21.281 | INFO     | __main__:log_results:113 - Torque [N m] | d2_pinball_score: 0.961919
2025-11-14 18:06:21.281 | INFO     | __main__:log_results:113 - Torque [N m] | d2_tweedie_score: 0.997608
2025-11-14 18:06:21.281 | INFO     | __main__:log_results:113 - Torque [N m] | mean_absolute_error: 0.071449
2025-11-14 18:06:21.281 | INFO     | __main__:log_results:113 - Torque [N m] | median_absolute_error: 0.043329
2025-11-14 18:06:21.281 | INFO     | __main__:log_results:113 - Torque [N m] | mean_squared_error: 0.013490
2025-11-14 18:06:21.282 | INFO     | __main__:log_results:113 - Torque [N m] | rmse: 0.116145
2025-11-14 18:06:21.282 | INFO     | __main__:log_results:113 - Torque [N m] | mean_squared_log_error: 0.000329
2025-11-14 18:06:21.282 | INFO     | __main__:log_results:113 - Torque [N m] | rmsle: 0.018135
2025-11-14 18:06:21.282 | INFO     | __main__:log_results:113 - Torque [N m] | mean_absolute_percentage_error: 0.017369
2025-11-14 18:06:21.283 | INFO     | __main__:log_results:113 - Torque [N m] | max_error: 0.482366
2025-11-14 18:06:21.283 | INFO     | __main__:log_results:113 - Torque [N m] | mean_pinball_loss(alpha=0.5): 0.035725
2025-11-14 18:06:21.283 | INFO     | __main__:log_results:113 - Torque [N m] | mean_poisson_deviance: 0.002276
2025-11-14 18:06:21.283 | INFO     | __main__:log_results:113 - Torque [N m] | mean_gamma_deviance: 0.000561
2025-11-14 18:06:21.283 | INFO     | __main__:log_results:113 - Torque [N m] | mean_tweedie_deviance(power=0.0): 0.013490
2025-11-14 18:06:21.283 | INFO     | __main__:log_results:113 - Efficiency [%] | explained_variance_score: 0.961719
2025-11-14 18:06:21.284 | INFO     | __main__:log_results:113 - Efficiency [%] | r2_score: 0.953439
2025-11-14 18:06:21.284 | INFO     | __main__:log_results:113 - Efficiency [%] | d2_absolute_error_score: 0.816292
2025-11-14 18:06:21.284 | INFO     | __main__:log_results:113 - Efficiency [%] | d2_pinball_score: 0.816292
2025-11-14 18:06:21.284 | INFO     | __main__:log_results:113 - Efficiency [%] | d2_tweedie_score: 0.953439
2025-11-14 18:06:21.284 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_absolute_error: 1.942391
2025-11-14 18:06:21.285 | INFO     | __main__:log_results:113 - Efficiency [%] | median_absolute_error: 1.254945
2025-11-14 18:06:21.285 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_squared_error: 8.094095
2025-11-14 18:06:21.285 | INFO     | __main__:log_results:113 - Efficiency [%] | rmse: 2.845012
2025-11-14 18:06:21.285 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_squared_log_error: 0.001239
2025-11-14 18:06:21.285 | INFO     | __main__:log_results:113 - Efficiency [%] | rmsle: 0.035194
2025-11-14 18:06:21.285 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_absolute_percentage_error: 0.025403
2025-11-14 18:06:21.286 | INFO     | __main__:log_results:113 - Efficiency [%] | max_error: 11.763236
2025-11-14 18:06:21.286 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_pinball_loss(alpha=0.5): 0.971196
2025-11-14 18:06:21.286 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_poisson_deviance: 0.098683
2025-11-14 18:06:21.286 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_gamma_deviance: 0.001244
2025-11-14 18:06:21.286 | INFO     | __main__:log_results:113 - Efficiency [%] | mean_tweedie_deviance(power=0.0): 8.094095
2025-11-14 18:06:21.287 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | explained_variance_score: 0.984110
2025-11-14 18:06:21.287 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | r2_score: 0.983578
2025-11-14 18:06:21.287 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | d2_absolute_error_score: 0.886803
2025-11-14 18:06:21.287 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | d2_pinball_score: 0.886803
2025-11-14 18:06:21.287 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | d2_tweedie_score: 0.983578
2025-11-14 18:06:21.287 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | mean_absolute_error: 1.289840
2025-11-14 18:06:21.287 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | median_absolute_error: 0.950507
2025-11-14 18:06:21.288 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | mean_squared_error: 2.962877
2025-11-14 18:06:21.288 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | rmse: 1.721301
2025-11-14 18:06:21.288 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | mean_squared_log_error: 0.000549
2025-11-14 18:06:21.288 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | rmsle: 0.023421
2025-11-14 18:06:21.288 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | mean_absolute_percentage_error: 0.017082
2025-11-14 18:06:21.288 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | max_error: 4.657839
2025-11-14 18:06:21.289 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | mean_pinball_loss(alpha=0.5): 0.644920
2025-11-14 18:06:21.289 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | mean_poisson_deviance: 0.040052
2025-11-14 18:06:21.289 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | mean_gamma_deviance: 0.000570
2025-11-14 18:06:21.289 | INFO     | __main__:log_results:113 - Efficiency (Pt_out - Pt_in) | mean_tweedie_deviance(power=0.0): 2.962877
