2025-11-14 20:56:38.624 | INFO     | __main__:log_results:110 - num_trainval: 10
2025-11-14 20:56:38.625 | INFO     | __main__:log_results:110 - is_random_sample: True
2025-11-14 20:56:38.625 | INFO     | __main__:log_results:110 - which_FeatureAugmentation: 3
2025-11-14 20:56:38.625 | INFO     | __main__:log_results:110 - FeatureAugmentation_Runs: 2
2025-11-14 20:56:38.625 | INFO     | __main__:log_results:110 - x_transformer_type: standardize
2025-11-14 20:56:38.625 | INFO     | __main__:log_results:110 - y_transformer_type: standardize
2025-11-14 20:56:38.625 | INFO     | __main__:log_results:110 - num_trainval_slice: 40
2025-11-14 20:56:38.625 | INFO     | __main__:log_results:110 - EPOCH: 500
2025-11-14 20:56:38.625 | INFO     | __main__:log_results:110 - exp_name: DGP05_SciGP_Far2_v2
2025-11-14 20:56:38.626 | INFO     | __main__:log_results:110 - random_round_num: 4
2025-11-14 20:56:38.626 | INFO     | __main__:log_results:113 - Pt_in [Pa] | explained_variance_score: -7564252601913128548573078618112.000000
2025-11-14 20:56:38.626 | INFO     | __main__:log_results:113 - Pt_in [Pa] | r2_score: -7566345388469764966155072569344.000000
2025-11-14 20:56:38.626 | INFO     | __main__:log_results:113 - Pt_in [Pa] | d2_absolute_error_score: 0.000000
2025-11-14 20:56:38.626 | INFO     | __main__:log_results:113 - Pt_in [Pa] | d2_pinball_score: 0.000000
2025-11-14 20:56:38.626 | INFO     | __main__:log_results:113 - Pt_in [Pa] | d2_tweedie_score: -7566345388469764966155072569344.000000
2025-11-14 20:56:38.626 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_absolute_error: 0.958575
2025-11-14 20:56:38.626 | INFO     | __main__:log_results:113 - Pt_in [Pa] | median_absolute_error: 0.809937
2025-11-14 20:56:38.626 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_squared_error: 1.492199
2025-11-14 20:56:38.627 | INFO     | __main__:log_results:113 - Pt_in [Pa] | rmse: 1.221556
2025-11-14 20:56:38.627 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_squared_log_error: 0.221352
2025-11-14 20:56:38.627 | INFO     | __main__:log_results:113 - Pt_in [Pa] | rmsle: 0.470480
2025-11-14 20:56:38.627 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_absolute_percentage_error: 0.639325
2025-11-14 20:56:38.627 | INFO     | __main__:log_results:113 - Pt_in [Pa] | max_error: 4.069801
2025-11-14 20:56:38.627 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_pinball_loss(alpha=0.5): 0.479288
2025-11-14 20:56:38.627 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_poisson_deviance: 1.251300
2025-11-14 20:56:38.627 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_gamma_deviance: 3.264508
2025-11-14 20:56:38.627 | INFO     | __main__:log_results:113 - Pt_in [Pa] | mean_tweedie_deviance(power=0.0): 1.492199
2025-11-14 20:56:38.627 | INFO     | __main__:log_results:113 - Pt_out [Pa] | explained_variance_score: 0.998903
2025-11-14 20:56:38.628 | INFO     | __main__:log_results:113 - Pt_out [Pa] | r2_score: 0.998521
2025-11-14 20:56:38.628 | INFO     | __main__:log_results:113 - Pt_out [Pa] | d2_absolute_error_score: 0.971329
2025-11-14 20:56:38.628 | INFO     | __main__:log_results:113 - Pt_out [Pa] | d2_pinball_score: 0.971329
2025-11-14 20:56:38.628 | INFO     | __main__:log_results:113 - Pt_out [Pa] | d2_tweedie_score: 0.998521
2025-11-14 20:56:38.628 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_absolute_error: 716.459092
2025-11-14 20:56:38.628 | INFO     | __main__:log_results:113 - Pt_out [Pa] | median_absolute_error: 451.942367
2025-11-14 20:56:38.628 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_squared_error: 1190592.191394
2025-11-14 20:56:38.628 | INFO     | __main__:log_results:113 - Pt_out [Pa] | rmse: 1091.142608
2025-11-14 20:56:38.628 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_squared_log_error: 0.002572
2025-11-14 20:56:38.628 | INFO     | __main__:log_results:113 - Pt_out [Pa] | rmsle: 0.050715
2025-11-14 20:56:38.629 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_absolute_percentage_error: 0.022166
2025-11-14 20:56:38.629 | INFO     | __main__:log_results:113 - Pt_out [Pa] | max_error: 3814.905722
2025-11-14 20:56:38.629 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_pinball_loss(alpha=0.5): 358.229546
2025-11-14 20:56:38.629 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_poisson_deviance: 51.797413
2025-11-14 20:56:38.629 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_gamma_deviance: 0.002726
2025-11-14 20:56:38.629 | INFO     | __main__:log_results:113 - Pt_out [Pa] | mean_tweedie_deviance(power=0.0): 1190592.191394
2025-11-14 20:56:38.629 | INFO     | __main__:log_results:113 - Torque [N m] | explained_variance_score: 0.984454
2025-11-14 20:56:38.629 | INFO     | __main__:log_results:113 - Torque [N m] | r2_score: 0.984049
2025-11-14 20:56:38.629 | INFO     | __main__:log_results:113 - Torque [N m] | d2_absolute_error_score: 0.891360
2025-11-14 20:56:38.629 | INFO     | __main__:log_results:113 - Torque [N m] | d2_pinball_score: 0.891360
2025-11-14 20:56:38.629 | INFO     | __main__:log_results:113 - Torque [N m] | d2_tweedie_score: 0.984049
2025-11-14 20:56:38.629 | INFO     | __main__:log_results:113 - Torque [N m] | mean_absolute_error: 0.202548
2025-11-14 20:56:38.630 | INFO     | __main__:log_results:113 - Torque [N m] | median_absolute_error: 0.139648
2025-11-14 20:56:38.630 | INFO     | __main__:log_results:113 - Torque [N m] | mean_squared_error: 0.084990
2025-11-14 20:56:38.630 | INFO     | __main__:log_results:113 - Torque [N m] | rmse: 0.291531
2025-11-14 20:56:38.630 | INFO     | __main__:log_results:113 - Torque [N m] | mean_squared_log_error: 0.002910
2025-11-14 20:56:38.630 | INFO     | __main__:log_results:113 - Torque [N m] | rmsle: 0.053949
2025-11-14 20:56:38.630 | INFO     | __main__:log_results:113 - Torque [N m] | mean_absolute_percentage_error: 0.057485
2025-11-14 20:56:38.630 | INFO     | __main__:log_results:113 - Torque [N m] | max_error: 1.459768
2025-11-14 20:56:38.630 | INFO     | __main__:log_results:113 - Torque [N m] | mean_pinball_loss(alpha=0.5): 0.101274
2025-11-14 20:56:38.630 | INFO     | __main__:log_results:113 - Torque [N m] | mean_poisson_deviance: 0.017550
2025-11-14 20:56:38.630 | INFO     | __main__:log_results:113 - Torque [N m] | mean_gamma_deviance: 0.006570
2025-11-14 20:56:38.630 | INFO     | __main__:log_results:113 - Torque [N m] | mean_tweedie_deviance(power=0.0): 0.084990
2025-11-14 20:56:38.631 | INFO     | __main__:log_results:113 - Efficiency [%] | explained_variance_score: -2.059081
2025-11-14 20:56:38.631 | INFO     | __main__:log_results:113 - Efficiency [%] | r2_score: -3.483531
2025-11-14 20:56:38.631 | INFO     | __main__:log_results:113 - Efficiency [%] | d2_absolute_error_score: -0.506683
